x	y
TCGA.E9.A5UP.01	-5.64236227223417e-06	1.07939805708432e-05
TCGA.A2.A1G4.01	-5.99124888177128e-08	9.06045632557187e-06
TCGA.AR.A24L.01	1.99965619783221e-07	1.00027381095493e-05
TCGA.A2.A0D3.01	-1.47257670357138e-05	-4.34771845165563e-06
TCGA.EW.A1IZ.01	-1.16971930011493e-05	-8.85380813773876e-06
TCGA.BH.A0EI.01	-1.45590085804177e-06	9.46591030052592e-06
TCGA.C8.A1HI.01	-4.4654557693164e-06	1.53423586666995e-05
TCGA.BH.A0EE.01	-1.34174808726615e-05	-7.10031235394216e-06
TCGA.BH.A0DX.01	-1.21595441976105e-05	-9.0072056379315e-06
TCGA.AR.A0TX.01	1.39177451101649e-05	-6.59864498381491e-06
TCGA.A2.A1FV.01	-2.80392921800154e-06	9.34057776122926e-06
TCGA.A2.A04Q.01	1.7565968379959e-06	6.26418611481218e-06
TCGA.AC.A2FM.01	-5.62900376386719e-06	1.05989046365102e-05
TCGA.AR.A2LH.01	4.76596509910259e-07	9.69242600802225e-06
TCGA.BH.A0H0.01	4.76809855830435e-07	8.91899732032464e-06
TCGA.B6.A0RU.01	1.96383026627645e-05	-5.13826082551522e-06
TCGA.GM.A2DB.01	1.59791854442638e-05	-4.11762663474649e-06
TCGA.LL.A5YO.01	1.61038379678276e-05	-3.48632055646342e-06
TCGA.E9.A1N3.01	-1.02949960591393e-06	1.35834733919105e-05
TCGA.A8.A08Z.01	-1.55644165749464e-05	-7.69185042275346e-06
TCGA.AO.A1KR.01	-5.54918274830812e-06	-1.03379940315922e-05
TCGA.E2.A1B6.01	1.56727988127204e-05	-2.64993207579892e-06
TCGA.AO.A1KT.01	-3.37553930554723e-07	9.46201787439437e-06
TCGA.E2.A15H.01	-3.35901551545049e-06	1.32433079226288e-05
TCGA.A8.A08O.01	-1.30055305772658e-05	-7.03533879809643e-06
TCGA.C8.A1HF.01	5.44283060945257e-06	-1.88789757472961e-05
TCGA.E2.A15J.01	-2.22218789295337e-06	1.33657775152827e-05
TCGA.E9.A244.01	2.05227618190415e-05	-6.09113480741275e-06
TCGA.E9.A24A.01	-1.875072956838e-06	9.08368211839257e-06
TCGA.BH.A0B0.01	3.22693114657589e-06	-2.06081676512496e-05
TCGA.A8.A093.01	-1.59417681333169e-05	-6.91648164744179e-06
TCGA.BH.A1FR.01	1.27954601606257e-07	9.11102801305678e-06
TCGA.GM.A2DL.01	1.50714122023928e-05	-3.12193314164326e-06
TCGA.EW.A1J6.01	-3.24445462688071e-06	1.09988186176475e-05
TCGA.AN.A0FW.01	-2.16227261701773e-06	1.0036637486426e-05
TCGA.B6.A400.01	1.66354509412702e-05	-1.70695073073329e-06
TCGA.BH.A0B9.01	1.73273081439968e-05	-4.80294219744339e-06
TCGA.BH.A1FC.01	1.66420843031334e-05	-1.98413309452151e-06
TCGA.E9.A22B.01	6.43363907823116e-08	1.06213327582703e-05
TCGA.A2.A3XV.01	1.37657299174529e-05	-2.17462423242018e-06
TCGA.A8.A07E.01	-1.99631380316776e-07	6.02705971220609e-06
TCGA.E2.A15T.01	-6.61766977825494e-07	1.06502769819254e-05
TCGA.A2.A0EV.01	-1.49573982327068e-05	-6.12135184662028e-06
TCGA.D8.A1JT.01	-5.41166804460877e-06	1.40820547933739e-05
TCGA.AR.A2LL.01	-6.83512210940566e-06	1.03279020258737e-05
TCGA.D8.A1X7.01	-1.10591961407243e-08	9.46303315933304e-06
TCGA.E9.A247.01	-2.10137817552785e-06	1.05811621632637e-05
TCGA.BH.A18F.01	-1.67827184654277e-05	-1.08110967519904e-05
TCGA.AQ.A1H3.01	-6.51894274200254e-07	1.02226645010165e-05
TCGA.AO.A03U.01	1.88223238893455e-07	9.40623431881038e-06
TCGA.A8.A075.01	1.88228829979311e-06	-2.0474050985064e-05
TCGA.E9.A228.01	6.37003234542854e-07	9.22241321058627e-06
TCGA.B6.A0WY.01	-3.90959329843776e-06	9.30067876268036e-06
TCGA.EW.A1IX.01	-1.1746628126474e-05	-7.60195138387068e-06
TCGA.E9.A1R4.01	-1.72031586240412e-05	-5.78209536430728e-06
TCGA.AR.A1AO.01	3.266525815745e-07	9.06793375620994e-06
TCGA.E9.A3Q9.01	-4.72587219467019e-07	9.16111826705215e-06
TCGA.BH.A0E1.01	2.44237139522165e-07	9.25062206779071e-06
TCGA.BH.A0DL.01	5.35692019068673e-06	-2.00955717885352e-05
TCGA.A8.A08A.01	-1.76573117485078e-06	8.85619365625668e-06
TCGA.EW.A423.01	-1.45689002765507e-06	9.43713698230811e-06
TCGA.AN.A04A.01	-9.61568659779448e-07	8.44882213544299e-06
TCGA.A1.A0SD.01	-1.5308543286093e-06	1.24805221397683e-05
TCGA.EW.A1J2.01	-1.68015108641541e-05	-6.5509673416878e-06
