x	y
TCGA.DU.7298.01	-6.06736953688176e-06	-2.82281944567397e-06
TCGA.DB.A64R.01	2.22632722033281e-05	4.57643590974467e-06
TCGA.DU.6406.01	-2.09492812107518e-05	2.84476770296343e-05
TCGA.S9.A6UA.01	-1.15494250837724e-05	9.23391621994899e-06
TCGA.FG.A60L.01	-7.27905068375546e-06	-7.92187921591951e-06
TCGA.CS.5390.01	2.01357913694656e-05	-1.36197154003425e-07
TCGA.S9.A6WP.01	1.95972175909207e-05	-1.07765539530969e-06
TCGA.DU.A7TB.01	2.37598466552043e-06	3.46160304759746e-06
TCGA.DB.5280.01	-8.42273498706381e-06	-1.17554552709242e-05
TCGA.TM.A84T.01	-4.05399154115425e-06	-1.44913158313166e-05
TCGA.DH.A66D.01	-8.98739140641789e-06	-1.15653708453054e-05
TCGA.RY.A83Z.01	-9.80429354878607e-06	-1.25531672440822e-05
TCGA.DB.5278.01	2.21862620498615e-05	4.79277077962132e-06
TCGA.S9.A6WN.01	1.76202242006783e-05	2.61964540794339e-06
TCGA.WY.A85C.01	-7.14069014096723e-06	-9.64732716390582e-06
TCGA.DB.A4XC.01	-8.6660727290217e-06	-1.01358716148239e-05
TCGA.TQ.A7RH.01	-1.07976815010094e-05	-8.8611226778287e-06
TCGA.E1.A7YS.01	1.80302962470421e-05	7.48088985817968e-07
TCGA.P5.A735.01	-5.91172937106018e-06	-1.48012008349866e-05
TCGA.DU.7294.01	2.36155862543017e-05	-1.43158651876806e-06
TCGA.E1.A7YQ.01	-3.14147526807452e-05	2.68200485088559e-05
TCGA.HT.7881.01	1.82365947616182e-05	-1.31413997703955e-07
TCGA.QH.A6CS.01	-1.81991779303664e-05	2.15066462514758e-05
TCGA.P5.A5EU.01	-1.06293038447274e-05	-1.43082972987704e-05
TCGA.DB.A64X.01	-1.20264928945196e-05	-5.32366911454198e-06
TCGA.VM.A8CE.01	2.2675914829866e-05	4.70237433157117e-06
TCGA.S9.A6U5.01	2.21407846207901e-05	9.3658910192935e-07
TCGA.FG.A70Y.01	-1.06488430472231e-05	-1.30421146780155e-05
TCGA.E1.A7YO.01	2.35079838684523e-05	4.95774970110836e-06
TCGA.HW.7487.01	2.42812833894837e-05	-7.21482246886429e-09
TCGA.HW.7491.01	2.32028653057284e-05	4.65954883627064e-06
TCGA.HT.7691.01	-4.01526867484605e-06	6.37299137165662e-06
TCGA.CS.4944.01	-3.01779788378456e-07	-1.85753660683816e-08
TCGA.FG.A6J1.01	2.3742709671717e-05	-1.06916511186121e-06
TCGA.S9.A7R7.01	-9.39722659761814e-06	-1.58670918300162e-05
TCGA.TM.A84R.01	1.72809783512595e-05	3.85630083890296e-06
TCGA.DB.A75M.01	-8.76206024514941e-06	-1.36128979211721e-05
TCGA.HT.7877.01	2.18207883792266e-05	1.02760382150824e-06
TCGA.DU.6399.01	-1.37933036699998e-05	-3.06337050308413e-06
TCGA.HT.7477.01	-2.08431844477052e-05	-7.8287464841421e-06
TCGA.HT.8012.01	2.54214424000966e-05	3.9487708138172e-06
TCGA.FG.5965.01	-1.22606169992166e-05	-5.67814670741893e-06
TCGA.HT.A614.01	-1.58363167578708e-05	-1.55680781926235e-05
TCGA.HT.7695.01	2.1903870564949e-05	8.44645983788796e-07
TCGA.QH.A6X4.01	2.36885742009135e-05	-5.72279811901389e-07
TCGA.P5.A77W.01	2.30030077623288e-05	-4.02964150622077e-06
TCGA.DU.7302.01	2.04713732140282e-05	5.24736276772522e-07
TCGA.DU.7012.01	-1.6307015632088e-05	2.3260312921447e-05
TCGA.DU.7309.01	-1.09280391792275e-05	-6.60716311255268e-06
TCGA.E1.5307.01	-1.57404924662253e-05	-1.42443322885525e-05
TCGA.S9.A7QW.01	-4.51832462468968e-06	-6.11326298110996e-06
TCGA.DU.6402.01	-1.67977959247833e-05	2.52075595725015e-05
TCGA.HT.7604.01	-1.4075467625318e-05	-6.87856981975523e-06
TCGA.P5.A733.01	-1.54133709553558e-05	-4.78826148494566e-06
TCGA.FG.A87Q.01	-1.19134392686255e-05	2.65764154740236e-05
TCGA.HT.7684.01	1.67997154795986e-06	6.06515811729112e-07
TCGA.HW.7495.01	1.36106642362655e-05	1.02431930572417e-05
TCGA.QH.A65R.01	1.81696969743604e-05	9.31585963614671e-08
TCGA.DU.A7TG.01	1.94393378867975e-05	-1.45353243389443e-06
TCGA.DH.A7UV.01	-1.44812199235716e-05	-1.8716983596372e-06
TCGA.HT.7879.01	-1.07876558935058e-05	-1.36238355353563e-05
