x	y
TCGA.EJ.A6RC.01	-6.8970249890814e-06	-4.33221731249465e-05
TCGA.EJ.A7NF.01	-1.50402419133348e-05	-2.96387821538367e-05
TCGA.EJ.A7NG.01	-6.8970249890814e-06	-4.33221731249465e-05
TCGA.EJ.A7NH.01	-0.000115680033090935	0.000138893966719749
TCGA.EJ.A7NJ.01	-7.99493397620452e-06	-4.58290210103633e-05
TCGA.EJ.A7NK.01	-6.89702498908142e-06	-4.33221731249464e-05
TCGA.EJ.A7NM.01	-1.27681871143874e-05	-3.53059121361718e-05
TCGA.EJ.A8FN.01	7.33174722023677e-06	-1.85232276599272e-05
TCGA.EJ.A8FO.01	-8.45768541318597e-06	-4.17458813964558e-05
TCGA.EJ.A8FP.01	-6.89702498908143e-06	-4.33221731249465e-05
TCGA.EJ.A8FS.01	0.000161285970575084	7.4538178591357e-05
TCGA.EJ.A8FU.01	-7.11976023631538e-06	-4.42525992134274e-05
TCGA.FC.7708.01	-1.37251789032733e-05	-4.37941294709486e-05
TCGA.FC.7961.01	0.000142804176389389	0.000100810239734151
TCGA.FC.A4JI.01	1.01090091182459e-05	6.48558048220953e-06
TCGA.FC.A5OB.01	-7.36079914261957e-06	-3.94941226457189e-05
TCGA.FC.A66V.01	-6.89702498908138e-06	-4.33221731249464e-05
TCGA.FC.A6HD.01	-1.0110143665807e-05	-3.91016310375219e-05
TCGA.FC.A8O0.01	-7.23212102227636e-06	-4.46868397334539e-05
TCGA.G9.6329.01	-1.49655176224414e-05	-3.47699028852851e-05
TCGA.G9.6332.01	-9.59576533818585e-06	-4.10643472567242e-05
TCGA.G9.6333.01	0.000161366596532976	6.22311354042813e-05
TCGA.G9.6336.01	-1.01970044354735e-05	-4.16539658064992e-05
TCGA.G9.6338.01	0.000166121783505799	9.85736429415136e-05
TCGA.G9.6339.01	-1.13203313556465e-05	-3.77343252473483e-05
TCGA.G9.6342.01	-2.11472519173862e-05	-3.43912050954804e-05
TCGA.G9.6343.01	-9.2195677916857e-06	-4.14304637009315e-05
TCGA.G9.6347.01	-7.29172482261528e-06	-4.53967303521282e-05
TCGA.G9.6348.01	-1.58991826997911e-05	-3.67321810195871e-05
TCGA.G9.6351.01	2.64888195610219e-05	-1.27577299863002e-05
TCGA.G9.6353.01	-6.89702498908134e-06	-4.33221731249464e-05
TCGA.G9.6354.01	-1.9355723514716e-05	-3.61913093383284e-05
TCGA.G9.6356.01	-1.45933093044517e-05	-3.63876398116596e-05
TCGA.G9.6361.01	-1.30530630528505e-05	-2.84200220672105e-05
TCGA.G9.6362.01	-1.13648371606108e-05	-5.48508368648734e-05
TCGA.G9.6363.01	-1.29348459076839e-05	-3.91683407829743e-05
TCGA.G9.6364.01	-1.07704097300696e-05	-5.82923546515465e-05
TCGA.G9.6365.01	-7.06219522965995e-06	-4.18624700655642e-05
TCGA.G9.6366.01	-1.36290346930629e-05	-4.67617002930005e-05
TCGA.G9.6367.01	-6.89702498908136e-06	-4.33221731249465e-05
TCGA.G9.6369.01	0.000156827175815804	6.66517009237597e-05
TCGA.G9.6370.01	-6.89702498908133e-06	-4.33221731249465e-05
TCGA.G9.6371.01	-3.63100768093429e-06	-2.60655621037987e-05
TCGA.G9.6373.01	-2.36641822885435e-05	-2.43464361498654e-05
TCGA.G9.6377.01	-1.81601683668553e-05	-1.25697915954005e-05
TCGA.G9.6378.01	-9.63830379269978e-06	-3.78332178587362e-05
TCGA.G9.6379.01	-1.18908566353865e-05	-3.63455277988496e-05
TCGA.G9.6384.01	-1.32860835719472e-05	-3.91725150482724e-05
TCGA.G9.6385.01	-6.89702498908134e-06	-4.33221731249465e-05
TCGA.G9.6494.01	-1.28714435018362e-05	-3.42180527664586e-05
TCGA.G9.6496.01	2.84318541465071e-06	-2.56755171885734e-05
TCGA.G9.6498.01	1.16768422718023e-05	-1.92957419120378e-05
TCGA.G9.6499.01	-8.19626752573483e-05	0.000170747316872373
TCGA.G9.7510.01	4.6598928531779e-05	0.00023927667749068
TCGA.G9.7519.01	-8.99815974733319e-06	-4.27149329851443e-05
TCGA.G9.7521.01	-0.00011890262081972	0.000157559253402441
TCGA.G9.7522.01	-1.5465450991991e-05	-4.13920411818806e-05
TCGA.G9.7523.01	-5.96687270002423e-06	-2.82143949429643e-05
TCGA.G9.7525.01	-1.10076292696064e-05	-3.90875196773078e-05
TCGA.H9.7775.01	-5.52975473545927e-06	-4.08330462536232e-05
TCGA.H9.A6BX.01	-2.85636303559042e-06	-4.32570212261331e-05
TCGA.H9.A6BY.01	-9.6442245150743e-06	-3.65478778600019e-05
TCGA.HC.7075.01	-5.98370101852882e-06	-4.29829391568091e-05
TCGA.HC.7077.01	-1.17190848486179e-05	-3.32425308108719e-05
TCGA.HC.7078.01	3.72699557626338e-06	-1.04600786307108e-05
TCGA.HC.7079.01	-6.89702498908137e-06	-4.33221731249464e-05
TCGA.HC.7080.01	0.000160893587490214	8.29651231384803e-05
TCGA.HC.7081.01	-1.43207862275553e-05	-4.03508016865731e-05
TCGA.HC.7209.01	-2.28768912148702e-05	-2.90312625884346e-05
TCGA.HC.7210.01	2.40575684836906e-05	-1.65808708116009e-05
TCGA.HC.7211.01	-9.87333792524932e-06	-3.52758540970657e-05
TCGA.HC.7212.01	-9.76533183631435e-06	-1.54172667352084e-05
TCGA.HC.7213.01	-0.000132096173405911	0.000134834581264303
TCGA.HC.7230.01	-0.0001285598146055	0.000123041015726604
TCGA.HC.7231.01	-1.77318075358373e-05	-3.25741379648189e-05
TCGA.HC.7232.01	-2.18266150152246e-05	-3.68100402296835e-05
TCGA.HC.7233.01	-1.0024813195502e-05	-3.8570247233815e-05
TCGA.HC.7736.01	-7.76514715243902e-06	-4.24178913511063e-05
TCGA.HC.7737.01	-1.13843570756661e-05	-3.19657468136218e-05
TCGA.HC.7738.01	-3.2257508099016e-06	-2.74025102536681e-05
TCGA.HC.7740.01	-6.83826205600416e-07	-3.70701264419018e-05
TCGA.HC.7742.01	-0.000106568096577967	0.000147430931582297
TCGA.HC.7744.01	-7.10883289712217e-06	-2.91512413696343e-05
TCGA.HC.7745.01	-1.49553796477944e-05	-3.30596942153941e-05
TCGA.HC.7747.01	-1.58303299640148e-05	-3.6953815164155e-05
TCGA.HC.7748.01	-1.7868971981912e-05	-4.12437640779066e-05
TCGA.HC.7749.01	-1.92655147491694e-05	-1.96061141105681e-05
TCGA.HC.7750.01	3.88838069551787e-06	-4.87200311413526e-05
TCGA.HC.7752.01	-8.85585728353856e-06	-3.91988551608755e-05
TCGA.HC.7817.01	-9.94554787424897e-06	-4.83483796309637e-05
TCGA.HC.7818.01	-2.85636303559048e-06	-4.32570212261331e-05
TCGA.HC.7819.01	7.175024218009e-06	-2.57736649956717e-05
TCGA.HC.7820.01	-9.35522124036537e-06	-3.88611666122802e-05
TCGA.HC.7821.01	-2.23636851658222e-05	-2.38159442221587e-05
TCGA.HC.8213.01	-1.47842158178549e-05	-4.94210767953767e-05
TCGA.HC.8216.01	-0.000111749427824327	0.000157995342633964
TCGA.HC.8256.01	-6.6557691720161e-06	-4.49609878563799e-05
TCGA.HC.8257.01	-1.14051530066607e-05	-3.70452790638919e-05
TCGA.HC.8258.01	0.000160652585283757	5.81764847308547e-05
